customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05217,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.07,406.28,Yes
CUST-05218,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,One year,No,Mailed check,54.94,1807.06,No
CUST-05219,Female,0,No,No,33,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.41,1870.91,Yes
CUST-05220,Female,0,No,No,32,No,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),105.75,3404.05,Yes
CUST-05221,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,66.45,788.67,Yes
CUST-05222,Female,0,Yes,Yes,2,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.17,100.07,Yes
CUST-05223,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,54.63,1448.0,Yes
CUST-05224,Male,0,Yes,No,4,Yes,No,No,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,57.17,140.84,Yes
CUST-05225,Female,1,No,No,17,Yes,Yes,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.09,1211.85,Yes
CUST-05226,Male,1,Yes,No,17,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,78.94,1361.81,Yes
CUST-05227,Male,0,No,Yes,43,Yes,No,DSL,Yes,No,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),43.09,1875.54,No
CUST-05228,Male,1,No,No,63,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,34.16,2122.81,No
CUST-05229,Male,1,No,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.14,1375.39,No
CUST-05230,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,One year,No,Electronic check,77.3,4403.32,No
CUST-05231,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,80.72,2248.97,No
CUST-05232,Female,1,Yes,No,4,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),103.0,400.38,Yes
CUST-05233,Female,0,Yes,Yes,16,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No,No,One year,No,Credit card (automatic),39.68,671.07,No
CUST-05234,Male,1,No,No,19,Yes,Yes,No,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.9,1679.43,Yes
CUST-05235,Female,0,Yes,No,27,No,No,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,57.1,1529.72,Yes
CUST-05236,Male,0,No,No,29,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,54.46,1598.63,Yes
CUST-05237,Male,0,Yes,Yes,59,Yes,No,No,No,No,No,No,Yes,Yes,One year,No,Electronic check,31.63,1874.63,No
CUST-05238,Male,0,No,Yes,22,Yes,No phone service,No,No internet service,No,No internet service,Yes,No,No,One year,Yes,Electronic check,37.45,850.62,No
CUST-05239,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,109.14,2477.79,Yes
CUST-05240,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),79.08,629.04,Yes
CUST-05241,Female,0,Yes,No,65,Yes,No,No,No internet service,No,No,Yes,Yes,No,Two year,Yes,Mailed check,67.58,4420.18,No
CUST-05242,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,108.7,1433.21,Yes
CUST-05243,Male,1,Yes,No,21,Yes,Yes,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,63.27,1359.11,No
CUST-05244,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,Two year,Yes,Electronic check,39.37,1102.85,No
CUST-05245,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,49.26,1436.56,No
CUST-05246,Female,0,No,Yes,55,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,82.86,4572.3,No
CUST-05247,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,One year,Yes,Electronic check,37.2,678.53,No
CUST-05248,Male,0,No,No,64,Yes,No phone service,DSL,No,Yes,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,69.93,4518.86,No
CUST-05249,Male,0,No,Yes,26,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),55.54,1389.98,Yes
CUST-05250,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.09,626.57,Yes
CUST-05251,Female,0,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,103.34,2280.05,Yes
CUST-05252,Male,0,Yes,Yes,33,No,No,Fiber optic,No,No,No internet service,Yes,No,No,Two year,No,Mailed check,44.21,1422.98,No
CUST-05253,Male,0,Yes,No,13,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,One year,Yes,Electronic check,35.31,425.39,No
CUST-05254,Male,0,Yes,No,18,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,62.14,1129.28,Yes
CUST-05255,Female,0,No,Yes,49,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),65.82,3212.67,No
CUST-05256,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,102.77,1006.27,Yes
CUST-05257,Male,1,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.87,2087.11,Yes
CUST-05258,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.89,1395.39,Yes
CUST-05259,Male,0,Yes,No,7,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.85,717.58,Yes
CUST-05260,Male,0,No,No,61,Yes,No,DSL,No,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),68.75,4174.92,No
CUST-05261,Male,0,No,Yes,5,No,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,51.56,196.36,Yes
CUST-05262,Female,0,Yes,No,25,Yes,No,No,No internet service,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),59.26,1464.72,No
CUST-05263,Female,0,Yes,No,57,Yes,No,No,No internet service,No,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),46.65,2593.56,No
CUST-05264,Female,1,No,Yes,13,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,109.59,1483.8,Yes
CUST-05265,Female,1,No,No,46,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),66.7,3104.4,No
CUST-05266,Female,1,No,No,8,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.66,678.69,Yes
CUST-05267,Male,0,No,Yes,10,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.3,648.53,Yes
CUST-05268,Female,0,No,No,32,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,103.43,3202.77,Yes
CUST-05269,Male,0,Yes,Yes,62,No,Yes,DSL,Yes,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,31.43,1889.97,No
CUST-05270,Female,0,No,No,15,Yes,No,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,97.95,1513.93,Yes
CUST-05271,Male,1,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,50.18,851.35,Yes
CUST-05272,Male,0,No,No,20,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,96.24,1943.49,Yes
CUST-05273,Male,0,No,No,15,Yes,No,No,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),76.87,1222.47,Yes
CUST-05274,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),70.06,3111.94,No
CUST-05275,Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),59.71,327.05,Yes
CUST-05276,Female,0,No,No,30,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,57.59,1761.25,No
CUST-05277,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,93.86,710.9,Yes
CUST-05278,Female,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,76.02,2275.77,Yes
CUST-05279,Male,1,No,No,26,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),22.21,614.91,No
CUST-05280,Female,1,Yes,Yes,15,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,61.69,889.45,Yes
CUST-05281,Female,0,No,No,31,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),65.58,1936.1,No
CUST-05282,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),46.28,659.62,Yes
CUST-05283,Male,1,No,No,24,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),72.57,1766.88,Yes
CUST-05284,Male,0,Yes,Yes,64,No,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),41.16,2669.0,No
CUST-05285,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,78.65,2240.27,Yes
CUST-05286,Male,1,No,No,58,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,49.95,2945.57,No
CUST-05287,Female,0,No,No,56,Yes,Yes,No,No,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,59.26,3343.84,No
CUST-05288,Female,0,Yes,Yes,25,Yes,Yes,No,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.9,1348.08,Yes
CUST-05289,Female,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),97.63,43.32,Yes
CUST-05290,Female,1,Yes,Yes,51,No,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,Yes,Mailed check,69.16,3577.27,No
CUST-05291,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.2,185.11,Yes
CUST-05292,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),64.83,2067.95,Yes
CUST-05293,Male,1,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,78.23,932.76,Yes
CUST-05294,Male,0,No,Yes,33,Yes,Yes,No,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,102.13,3328.44,Yes
CUST-05295,Male,0,No,No,45,No,No phone service,DSL,Yes,Yes,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),35.73,1592.71,No
CUST-05296,Female,0,Yes,No,24,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,100.81,2381.69,Yes
CUST-05297,Male,0,Yes,Yes,27,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.34,1738.95,Yes
CUST-05298,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),78.02,3917.91,No
CUST-05299,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.45,2172.18,Yes
CUST-05300,Male,0,No,No,23,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,82.16,1921.62,Yes
CUST-05301,Male,0,No,No,16,Yes,Yes,No,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,50.19,779.3,No
CUST-05302,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.81,2744.34,Yes
CUST-05303,Female,0,No,No,15,No,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,34.14,542.84,No
CUST-05304,Male,0,No,No,67,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,No,Credit card (automatic),66.21,4405.92,No
CUST-05305,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,52.34,1371.42,Yes
CUST-05306,Female,1,No,No,20,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),81.97,1621.6,Yes
CUST-05307,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,104.7,1656.23,Yes
CUST-05308,Male,0,Yes,No,3,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,53.76,81.9,Yes
CUST-05309,Male,0,No,No,59,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Two year,No,Mailed check,68.72,4056.88,No
CUST-05310,Female,0,Yes,No,37,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),66.65,2486.54,No
CUST-05311,Female,0,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,52.38,94.55,Yes
CUST-05312,Female,0,Yes,No,39,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No,One year,No,Electronic check,44.74,1657.57,No
CUST-05313,Male,0,Yes,Yes,49,No,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Two year,No,Mailed check,50.39,2516.69,No
CUST-05314,Female,1,No,No,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,61.77,2383.71,No
CUST-05315,Female,0,No,No,34,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),54.03,1910.62,Yes
CUST-05316,Male,0,No,No,17,No,Yes,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,46.43,771.05,Yes
CUST-05317,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),102.88,414.96,Yes
CUST-05318,Male,0,No,No,60,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),28.84,1679.02,No
CUST-05319,Female,1,No,No,4,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,46.3,182.1,Yes
CUST-05320,Male,0,Yes,No,17,Yes,No phone service,No,No,No,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),82.91,1393.62,No
CUST-05321,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.99,700.53,Yes
CUST-05322,Male,1,No,No,23,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,75.93,1744.29,Yes
CUST-05323,Male,0,No,Yes,33,No,No,No,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,85.36,2857.44,Yes
CUST-05324,Female,0,No,No,50,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,56.27,2803.24,No
CUST-05325,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,81.99,1703.53,Yes
CUST-05326,Female,0,No,No,20,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,One year,No,Electronic check,59.01,1056.86,No
CUST-05327,Female,1,Yes,No,1,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,64.3,128.96,Yes
CUST-05328,Female,0,No,Yes,34,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.25,3067.41,Yes
CUST-05329,Female,0,No,No,27,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.53,1918.51,Yes
CUST-05330,Male,0,No,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,91.66,1958.54,Yes
CUST-05331,Male,1,Yes,No,24,Yes,No,No,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.35,1250.73,Yes
CUST-05332,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.39,1627.03,Yes
CUST-05333,Male,0,No,No,35,Yes,No,No,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,102.16,3516.51,Yes
CUST-05334,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,54.79,1303.77,No
CUST-05335,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,23.67,876.96,No
CUST-05336,Male,0,No,No,53,No,No,DSL,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,55.15,2902.97,No
CUST-05337,Male,0,Yes,No,21,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,90.61,1872.46,Yes
CUST-05338,Female,0,Yes,Yes,39,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,42.72,1669.6,No
CUST-05339,Male,0,Yes,No,25,No,Yes,No,No,Yes,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),50.44,1279.63,No
CUST-05340,Male,0,Yes,No,4,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,56.0,220.0,Yes
CUST-05341,Female,0,Yes,No,24,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),53.32,1221.6,No
CUST-05342,Female,0,No,No,54,Yes,No,DSL,No,Yes,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),66.29,3536.79,No
CUST-05343,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,67.49,577.84,Yes
CUST-05344,Female,1,Yes,No,26,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.88,1972.36,Yes
CUST-05345,Female,0,No,No,48,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),51.29,2411.42,No
CUST-05346,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),89.34,2066.56,Yes
CUST-05347,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.62,534.73,Yes
CUST-05348,Male,1,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.49,938.44,Yes
CUST-05349,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),56.64,1095.96,Yes
CUST-05350,Male,0,No,Yes,50,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,78.44,3986.34,No
CUST-05351,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),83.55,2637.49,No
CUST-05352,Female,0,Yes,No,53,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,40.92,2111.11,No
CUST-05353,Female,1,No,No,30,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),96.03,2894.62,Yes
CUST-05354,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,103.22,1262.31,Yes
CUST-05355,Female,0,Yes,No,29,Yes,No,No,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),108.31,3150.45,Yes
CUST-05356,Female,0,No,No,21,No,No,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.66,1720.4,Yes
CUST-05357,Male,1,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,66.28,780.48,Yes
CUST-05358,Male,0,Yes,No,70,No,No,No,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,49.7,3477.07,No
CUST-05359,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,Yes,Electronic check,56.49,2159.18,No
CUST-05360,Female,0,No,No,12,No,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,84.82,1016.44,Yes
CUST-05361,Female,0,Yes,Yes,17,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,48.02,791.65,No
CUST-05362,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.49,2921.38,Yes
CUST-05363,Female,1,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,47.56,1114.85,Yes
CUST-05364,Female,1,No,Yes,23,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,52.67,1103.35,No
CUST-05365,Female,0,No,No,4,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,108.48,402.17,Yes
